Km,Owner Type,Seats,No Of Cylinder,Max Power Delivered,Max Torque Delivered,Listed Price,Car Age,Usage Type,Car Size,Is Turbo,Is Advanced Engine,City Freq,Brand Category_Commercial,Brand Category_Luxury,Brand Category_Mid,Brand Category_Other,Brand Category_Premium,Brand Category_Ultra_Luxury,Fuel_diesel,Fuel_electric,Fuel_lpg,Fuel_petrol,Car Segment_Other,Car Segment_SUV,Car Segment_Sedan,Transmission_manual,Drive Type_4wd,Drive Type_4x2,Drive Type_awd,Drive Type_fwd,Drive Type_rwd,Gear Type_CVT,Gear Type_Direct,Gear Type_Manual
117468.0,4.0,5,3,58.2,77.0,150000,14,2.0,9.0144625,0,0,3235,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
70000.0,1.0,5,3,67.04,90.0,500000,7,1.0,9.9178425,0,0,1206,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
94694.0,1.0,5,3,58.2,78.0,436111,10,2.0,8.9856,0,0,2856,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30272.0,1.0,5,3,58.33,78.0,510448,8,1.0,9.22272,0,0,2856,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
75062.0,1.0,5,3,58.2,78.0,419000,10,1.0,8.9856,0,0,2856,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
76550.0,3.0,5,3,58.2,77.0,120000,15,1.0,9.0144625,0,0,4969,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
48422.0,1.0,5,3,47.3,69.0,250000,11,1.0,7.46136125,0,0,4969,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
54741.0,2.0,5,3,58.2,77.0,270909,14,1.0,9.0144625,0,0,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
138733.0,2.0,5,3,67.1,90.0,158101,16,2.0,8.46945,0,0,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
57739.0,1.0,5,4,73.0,101.0,192761,14,1.0,9.757125,0,0,3235,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
29069.0,1.0,5,3,58.16,77.0,450000,7,1.0,9.1468585,0,0,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
76035.0,1.0,7,4,80.9,110.0,695000,11,1.0,12.181159875,0,0,378,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
56985.0,1.0,4,2,37.48,51.0,145539,12,1.0,9.147124,0,0,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
46907.0,2.0,7,4,91.19,122.0,820000,5,1.0,12.88679925,0,0,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
45094.0,2.0,5,3,58.2,77.0,300000,14,1.0,9.0144625,0,0,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
40247.0,1.0,5,4,68.05,95.2,750000,5,1.0,10.201632,0,0,4969,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
142469.0,1.0,5,3,47.3,69.0,150000,13,2.0,7.46136125,0,0,937,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
95221.0,2.0,5,3,58.2,77.0,270909,14,2.0,9.0144625,0,0,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
67900.0,1.0,7,4,80.46,112.0,590000,10,1.0,12.2696982,0,0,4969,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
85411.0,1.0,5,3,58.16,77.0,320000,11,2.0,9.1468585,0,0,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8484.0,1.0,5,4,58.0,84.33,520000,7,0.0,9.263982,0,0,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
71144.0,2.0,5,3,58.2,77.0,299001,13,1.0,9.0144625,0,0,378,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
88191.0,1.0,5,3,58.2,77.0,192872,14,2.0,9.0144625,0,0,4881,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1332.0,1.0,5,3,55.92,82.1,650000,4,0.0,9.9178425,0,0,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
47600.0,1.0,5,4,58.0,84.33,450000,8,1.0,9.263982,0,0,1214,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
23168.0,1.0,5,4,58.0,84.33,450000,7,1.0,9.263982,0,0,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
160666.5,2.0,5,3,58.16,77.0,315000,10,2.0,9.1468585,0,0,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
160666.5,1.0,7,4,80.9,110.0,607089,11,2.0,12.181159875,0,0,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
71967.0,3.0,5,3,58.16,77.0,239471,11,1.0,9.1468585,0,0,4969,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
97720.0,1.0,5,3,47.3,69.0,271769,12,2.0,7.46136125,0,0,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
40073.0,1.0,7,4,91.19,122.0,898457,6,1.0,12.88679925,0,0,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
80000.0,2.0,5,4,88.5,145.0,50000,24,2.0,9.263982,0,0,1206,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
37859.0,1.0,5,3,88.5,145.0,450000,7,1.0,11.186946293762707,0,0,4969,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
135606.0,1.0,5,3,58.2,78.0,285000,11,2.0,8.9856,0,0,3235,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
39500.0,2.0,5,3,58.33,78.0,560000,6,1.0,9.22272,0,0,3235,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
64415.0,1.0,5,3,58.16,77.0,280000,12,1.0,9.1468585,0,0,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7000.0,1.0,5,4,68.05,95.2,791000,4,0.0,9.716448,0,0,2856,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
58539.0,1.0,5,3,58.16,77.0,350000,9,1.0,9.1468585,0,0,3235,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
128769.0,1.0,5,3,58.16,77.0,340000,9,2.0,9.1468585,0,0,3235,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
90000.0,2.0,5,3,58.16,77.0,280000,10,2.0,9.1468585,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
52000.0,2.0,5,3,67.04,90.0,325000,12,1.0,9.9178425,0,0,2856,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
74547.0,1.0,5,3,58.16,77.0,380000,8,1.0,9.1468585,0,0,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
35000.0,2.0,8,3,88.5,145.0,70000,23,1.0,7.792788,0,0,260,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
20000.0,1.0,5,4,68.05,95.2,715000,5,1.0,10.201632,0,0,27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
51106.0,2.0,5,3,58.16,77.0,300000,10,1.0,9.1468585,0,0,4969,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
102425.0,1.0,7,4,80.46,112.0,650000,9,2.0,12.2696982,0,0,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
110000.0,2.0,5,4,138.0,173.0,230375,16,2.0,11.825792,0,0,4969,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
50000.0,1.0,7,4,91.18,122.0,1028000,4,1.0,12.88679925,0,0,232,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
65000.0,1.0,5,3,58.33,78.0,360000,12,1.0,9.9178425,0,0,378,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
20400.0,1.0,5,4,68.05,95.2,645000,6,1.0,9.716448,0,0,3235,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
100000.0,4.0,5,4,88.5,145.0,90000,17,2.0,8.64423375,0,0,27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
47482.0,1.0,5,3,58.16,77.0,330000,9,1.0,9.1468585,0,0,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
56152.0,3.0,5,4,61.68,85.0,500000,5,1.0,9.892640625,0,0,4969,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
96972.0,1.0,5,3,58.16,77.0,235000,12,2.0,9.1468585,0,0,4969,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
40807.0,1.0,5,3,58.2,77.0,200000,14,1.0,9.0144625,0,0,4969,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
142607.0,1.0,5,3,58.2,77.0,150000,15,2.0,9.0144625,0,0,4969,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10248.0,1.0,5,3,72.0,95.0,700000,4,0.0,9.691844175,0,0,3235,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
44037.0,1.0,5,4,61.7,85.0,400000,7,1.0,9.892640625,0,0,4969,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
50000.0,2.0,5,3,58.16,77.0,375000,8,1.0,9.1468585,0,0,179,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
35000.0,1.0,5,3,58.33,78.0,600000,5,1.0,9.9178425,0,0,30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7508.0,2.0,5,3,72.4,95.0,832498,4,0.0,10.258671852,0,0,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10500.0,1.0,5,4,68.05,95.2,900000,4,0.0,10.201632,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
82264.0,1.0,4,3,58.3,78.0,240000,12,2.0,7.921745625,0,0,4969,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
55000.0,1.0,5,3,58.33,78.0,375000,12,1.0,9.9178425,0,0,378,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
64000.0,1.0,5,3,67.04,90.0,369000,11,1.0,9.9178425,0,0,378,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
105503.0,1.0,5,3,67.1,90.0,175000,14,2.0,8.46945,0,0,4969,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
142244.0,1.0,5,3,58.16,77.0,320000,8,2.0,9.1468585,0,0,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1541.0,1.0,5,3,47.3,69.0,350000,6,0.0,7.57124875,0,0,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
15000.0,1.0,6,4,86.63,121.5,1200000,4,0.0,13.846730625,0,0,189,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
42158.0,1.0,5,4,61.68,85.0,350000,6,1.0,9.892640625,0,0,3235,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
90000.0,1.0,5,3,40.3,60.0,325000,7,2.0,7.5382825,0,0,439,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
40000.0,1.0,5,4,68.05,95.2,630000,6,1.0,9.716448,0,0,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
56000.0,1.0,5,3,58.33,78.0,585000,7,1.0,9.9178425,0,0,1214,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1008.0,1.0,5,3,55.92,82.1,670000,4,0.0,9.509174875,0,0,4969,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
71400.0,1.0,5,3,58.16,77.0,345000,12,1.0,9.1468585,0,0,2856,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49500.0,1.0,5,3,58.16,77.0,399999,11,1.0,9.1468585,0,0,2856,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
124502.0,1.0,5,3,58.16,77.0,350000,11,2.0,9.1468585,0,0,3235,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
79153.0,1.0,5,4,65.39,97.96,400000,8,1.0,10.080184,0,0,3235,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
81982.0,1.0,5,4,103.3,145.0,200000,16,2.0,12.0747325,0,1,3235,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11808.0,1.0,5,3,55.92,82.1,550000,4,0.0,9.509174875,0,0,3235,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
37818.0,1.0,7,4,91.19,122.0,1075000,5,1.0,12.88679925,0,0,3235,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
33356.0,1.0,5,4,61.7,85.0,500000,9,1.0,9.892640625,0,0,4969,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
48752.0,1.0,5,3,58.2,78.0,400000,10,1.0,8.9856,0,0,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
70000.0,1.0,5,3,58.2,78.0,300700,11,1.0,8.9856,0,0,192,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
17519.0,1.0,5,3,67.04,90.0,475000,8,0.0,9.9178425,0,0,2856,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
73080.0,1.0,5,3,58.2,78.0,350000,10,1.0,8.9856,0,0,4969,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
35000.0,1.0,4,1,10.8,16.1,200000,7,1.0,5.964750848,0,1,30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
50000.0,1.0,5,4,65.39,97.96,700000,4,1.0,10.080184,0,0,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
52000.0,1.0,5,3,58.16,77.0,410000,8,1.0,9.1468585,0,0,940,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
61852.0,2.0,5,3,58.16,77.0,300000,10,1.0,9.1468585,0,0,4969,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
45708.0,1.0,5,3,58.16,77.0,300000,10,1.0,9.1468585,0,0,1214,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
39952.0,1.0,5,3,58.16,77.0,250000,13,1.0,9.1468585,0,0,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
78221.0,1.0,5,3,58.16,77.0,285000,10,1.0,9.1468585,0,0,4969,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
68588.0,2.0,5,3,58.16,77.0,200000,13,1.0,9.1468585,0,0,3235,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
50957.0,1.0,5,3,58.16,77.0,300000,12,1.0,9.1468585,0,0,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3721.0,1.0,5,3,55.92,82.1,650000,4,0.0,9.9178425,0,0,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
154835.0,1.0,5,3,58.16,77.0,250000,11,2.0,9.1468585,0,0,4969,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
42298.0,1.0,5,3,67.04,90.0,480000,7,1.0,9.9178425,0,0,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
33176.0,1.0,7,4,80.46,112.0,700000,9,1.0,12.2696982,0,0,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
44472.0,3.0,4,3,58.3,78.0,220000,10,1.0,7.921745625,0,0,4969,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11350.0,1.0,5,3,72.4,95.0,711000,4,0.0,10.258671852,0,0,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
156785.0,2.0,5,3,58.16,77.0,161205,13,2.0,9.1468585,0,0,940,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
42424.0,1.0,5,4,68.05,95.2,665034,5,1.0,10.201632,0,0,4881,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
60000.0,2.0,5,3,58.16,77.0,320000,11,1.0,9.1468585,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
54519.0,2.0,5,3,58.2,77.0,190000,14,1.0,9.0144625,0,0,940,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
80000.0,1.0,5,3,88.5,145.0,459999,7,2.0,11.186946293762707,0,0,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
37160.0,1.0,5,3,58.16,77.0,377000,8,1.0,9.1468585,0,0,4969,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
47454.0,1.0,7,4,80.46,112.0,750000,9,1.0,12.2696982,0,0,940,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
91098.0,2.0,5,3,38.4,62.0,130000,15,2.0,7.5264825,0,0,4969,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
114890.0,2.0,5,4,73.0,101.0,180000,13,2.0,9.757125,0,0,4969,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
82131.0,2.0,7,4,80.46,112.0,650000,11,2.0,12.2696982,0,0,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
55398.0,2.0,5,3,47.3,69.0,150000,13,1.0,7.46136125,0,0,4969,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
77591.0,1.0,5,3,58.16,77.0,250000,10,1.0,9.1468585,0,0,3235,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
29566.0,1.0,5,4,68.05,95.2,725000,5,1.0,10.201632,0,0,4969,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
76302.0,3.0,5,3,58.2,77.0,150000,14,1.0,9.0144625,0,0,3235,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
20415.0,1.0,7,4,91.19,122.0,900000,5,1.0,12.88679925,0,0,937,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
31877.0,1.0,5,4,59.18,85.32,500000,6,1.0,9.263982,0,0,4969,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
54171.0,1.0,5,3,58.2,77.0,175000,14,1.0,9.0144625,0,0,4969,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
65539.0,1.0,5,4,61.7,85.0,370000,9,1.0,9.892640625,0,0,1206,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
36272.0,1.0,7,4,91.19,122.0,1000000,6,1.0,12.88679925,0,0,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
86835.0,2.0,5,3,58.2,77.0,185000,14,2.0,9.0144625,0,0,4969,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
77933.0,1.0,5,3,58.16,77.0,410000,7,1.0,9.1468585,0,0,1206,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
50000.0,1.0,5,3,58.33,78.0,440000,6,1.0,9.22272,0,0,179,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
147265.0,1.0,5,3,58.16,77.0,300000,10,2.0,9.1468585,0,0,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
26882.0,2.0,5,3,58.33,78.0,479196,7,1.0,9.22272,0,0,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
130540.0,4.0,4,3,58.3,78.0,250000,12,2.0,7.921745625,0,0,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
70821.0,3.0,5,3,47.3,69.0,170000,13,1.0,7.46136125,0,0,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10000.0,1.0,5,3,72.4,95.0,860000,4,0.0,10.258671852,0,0,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
20194.0,1.0,5,4,68.05,95.2,635000,6,1.0,9.716448,0,0,4969,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
137372.0,1.0,5,3,58.2,77.0,200000,15,2.0,9.0144625,0,0,1206,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
68005.0,1.0,5,3,58.16,77.0,450000,7,1.0,9.1468585,0,0,3235,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
50000.0,1.0,5,4,85.8,114.0,500000,9,1.0,10.529721375,0,1,23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
56080.0,1.0,5,3,58.16,77.0,255802,12,1.0,9.1468585,0,0,3235,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7482.0,1.0,7,4,86.63,121.5,1100000,4,0.0,12.88679925,0,0,3235,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1000.0,1.0,4,1,10.8,16.1,280000,4,0.0,5.964750848,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
76118.0,2.0,4,3,58.3,78.0,250000,10,1.0,7.921745625,0,0,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
74045.0,1.0,7,4,80.9,110.0,650000,12,1.0,12.181159875,0,0,4821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
55410.0,1.0,5,3,58.16,77.0,425000,11,1.0,9.1468585,0,0,378,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
74000.0,1.0,7,4,80.46,112.0,565000,12,1.0,12.2696982,0,0,2856,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
69110.0,1.0,5,3,58.33,78.0,469000,8,1.0,9.22272,0,0,3235,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120000.0,3.0,5,4,61.7,85.0,400000,8,2.0,9.892640625,0,0,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
160666.5,1.0,5,3,62.1,96.1,110000,17,2.0,8.64423375,0,0,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
76630.0,1.0,5,4,63.0,83.0,412000,10,1.0,9.757125,0,0,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
50000.0,2.0,5,3,47.3,69.0,165000,14,1.0,7.46136125,0,0,260,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
71252.0,1.0,7,4,103.0,138.0,795000,10,1.0,12.88679925,0,0,378,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120000.0,4.0,5,4,93.7,124.5,120000,16,2.0,9.723575,0,0,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120000.0,3.0,5,4,138.0,173.0,245000,16,2.0,11.825792,0,0,1206,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12000.0,1.0,7,4,91.19,122.0,1160000,5,0.0,12.88679925,0,0,2856,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
80000.0,1.0,5,3,58.16,77.0,455000,9,2.0,9.1468585,0,0,2856,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
100000.0,1.0,5,4,58.0,84.33,400000,7,2.0,9.263982,0,0,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
125000.0,2.0,5,3,38.4,62.0,150000,16,2.0,7.5264825,0,0,19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30000.0,1.0,5,4,61.68,85.0,510000,5,1.0,9.892640625,0,0,30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
70000.0,3.0,5,3,58.16,77.0,299000,12,1.0,9.1468585,0,0,18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
70000.0,3.0,5,3,58.16,77.0,215000,13,1.0,9.1468585,0,0,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
40000.0,1.0,5,4,59.18,85.32,590000,5,1.0,9.263982,0,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10000.0,1.0,5,3,72.0,95.0,794900,4,0.0,9.691844175,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
20000.0,2.0,7,4,86.63,121.5,1000000,4,1.0,12.88679925,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
140000.0,1.0,5,4,88.5,145.0,294000,11,2.0,8.64423375,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
